LNEC Test File eXtractor

File: pink_noise_40Hz_T3mm_0.drv

Created in: 2025-11-11 13:29:00.622091

Number of channels: 3

Name:	PosA1T	PosA3L	PosA2V
Type:			
Unit:	m	m	m
No. of Samples:	32768	32768	32768
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.835	163.835	163.835
Data:
PosA1T	PosA3L	PosA2V
6.869746916075815e-07	6.869746916075815e-07	6.869746916075815e-07
9.01975386317189e-07	9.01975386317189e-07	9.01975386317189e-07
9.01975386317189e-07	9.01975386317189e-07	9.01975386317189e-07
1.1169760810267965e-06	1.1169760810267965e-06	1.1169760810267965e-06
6.869746916075815e-07	6.869746916075815e-07	6.869746916075815e-07
1.4394771230912077e-06	1.4394771230912077e-06	1.4394771230912077e-06
1.4394771230912077e-06	1.4394771230912077e-06	1.4394771230912077e-06
5.794743442527778e-07	5.794743442527778e-07	5.794743442527778e-07
2.729481291348853e-06	2.729481291348853e-06	2.729481291348853e-06
1.009475733671993e-06	1.009475733671993e-06	1.009475733671993e-06
1.5469774704460115e-06	1.5469774704460115e-06	1.5469774704460115e-06
1.5469774704460115e-06	1.5469774704460115e-06	1.5469774704460115e-06
2.5697330218836654e-07	2.5697330218836654e-07	2.5697330218836654e-07
3.6447364954317034e-07	3.6447364954317034e-07	3.6447364954317034e-07
-6.552773987604471e-08	-6.552773987604471e-08	-6.552773987604471e-08
6.869746916075815e-07	6.869746916075815e-07	6.869746916075815e-07
1.4394771230912077e-06	1.4394771230912077e-06	1.4394771230912077e-06
1.2244764283816003e-06	1.2244764283816003e-06	1.2244764283816003e-06
1.6544778178008153e-06	1.6544778178008153e-06	1.6544778178008153e-06
1.2244764283816003e-06	1.2244764283816003e-06	1.2244764283816003e-06
2.94448198605846e-06	2.94448198605846e-06	2.94448198605846e-06
1.6544778178008153e-06	1.6544778178008153e-06	1.6544778178008153e-06
2.94448198605846e-06	2.94448198605846e-06	2.94448198605846e-06
3.051982333413264e-06	3.051982333413264e-06	3.051982333413264e-06
1.6544778178008153e-06	1.6544778178008153e-06	1.6544778178008153e-06
2.4069802492844415e-06	2.4069802492844415e-06	2.4069802492844415e-06
2.5144805966392453e-06	2.5144805966392453e-06	2.5144805966392453e-06
2.729481291348853e-06	2.729481291348853e-06	2.729481291348853e-06
2.729481291348853e-06	2.729481291348853e-06	2.729481291348853e-06
2.4069802492844415e-06	2.4069802492844415e-06	2.4069802492844415e-06
2.729481291348853e-06	2.729481291348853e-06	2.729481291348853e-06
3.8044847648968905e-06	3.8044847648968905e-06	3.8044847648968905e-06
3.2669830281228715e-06	3.2669830281228715e-06	3.2669830281228715e-06
2.621980943994049e-06	2.621980943994049e-06	2.621980943994049e-06
4.7197399689797404e-07	4.7197399689797404e-07	4.7197399689797404e-07
2.2994799019296377e-06	2.2994799019296377e-06	2.2994799019296377e-06
1.2244764283816003e-06	1.2244764283816003e-06	1.2244764283816003e-06
7.944750389623853e-07	7.944750389623853e-07	7.944750389623853e-07
9.01975386317189e-07	9.01975386317189e-07	9.01975386317189e-07
2.8369816387036567e-06	2.8369816387036567e-06	2.8369816387036567e-06
3.9119851122516935e-06	3.9119851122516935e-06	3.9119851122516935e-06
5.094488933154536e-06	5.094488933154536e-06	5.094488933154536e-06
4.234486154316105e-06	4.234486154316105e-06	4.234486154316105e-06
4.341986501670909e-06	4.341986501670909e-06	4.341986501670909e-06
2.94448198605846e-06	2.94448198605846e-06	2.94448198605846e-06
4.019485459606498e-06	4.019485459606498e-06	4.019485459606498e-06
4.341986501670909e-06	4.341986501670909e-06	4.341986501670909e-06
4.234486154316105e-06	4.234486154316105e-06	4.234486154316105e-06
1.9769788598652267e-06	1.9769788598652267e-06	1.9769788598652267e-06
2.94448198605846e-06	2.94448198605846e-06	2.94448198605846e-06
3.3744833754776753e-06	3.3744833754776753e-06	3.3744833754776753e-06
2.8369816387036567e-06	2.8369816387036567e-06	2.8369816387036567e-06
1.5469774704460115e-06	1.5469774704460115e-06	1.5469774704460115e-06
1.761978165155619e-06	1.761978165155619e-06	1.761978165155619e-06
3.3744833754776753e-06	3.3744833754776753e-06	3.3744833754776753e-06
4.66448754373532e-06	4.66448754373532e-06	4.66448754373532e-06
4.234486154316105e-06	4.234486154316105e-06	4.234486154316105e-06
2.2994799019296377e-06	2.2994799019296377e-06	2.2994799019296377e-06
1.3319767757364041e-06	1.3319767757364041e-06	1.3319767757364041e-06
1.009475733671993e-06	1.009475733671993e-06	1.009475733671993e-06
2.5144805966392453e-06	2.5144805966392453e-06	2.5144805966392453e-06
4.66448754373532e-06	4.66448754373532e-06	4.66448754373532e-06
4.449486849025713e-06	4.449486849025713e-06	4.449486849025713e-06
4.986988585799732e-06	4.986988585799732e-06	4.986988585799732e-06
6.3844931014121805e-06	6.3844931014121805e-06	6.3844931014121805e-06
5.7394910172833585e-06	5.7394910172833585e-06	5.7394910172833585e-06
4.341986501670909e-06	4.341986501670909e-06	4.341986501670909e-06
6.599493796121788e-06	6.599493796121788e-06	6.599493796121788e-06
7.136995532895807e-06	7.136995532895807e-06	7.136995532895807e-06
4.771987891090125e-06	4.771987891090125e-06	4.771987891090125e-06
4.449486849025713e-06	4.449486849025713e-06	4.449486849025713e-06
9.287002479991882e-06	9.287002479991882e-06	9.287002479991882e-06
5.7394910172833585e-06	5.7394910172833585e-06	5.7394910172833585e-06
3.5894840701872825e-06	3.5894840701872825e-06	3.5894840701872825e-06
8.319499353798648e-06	8.319499353798648e-06	8.319499353798648e-06
9.609503522056292e-06	9.609503522056292e-06	9.609503522056292e-06
8.319499353798648e-06	8.319499353798648e-06	8.319499353798648e-06
8.10449865908904e-06	8.10449865908904e-06	8.10449865908904e-06
3.8044847648968905e-06	3.8044847648968905e-06	3.8044847648968905e-06
3.2669830281228715e-06	3.2669830281228715e-06	3.2669830281228715e-06
4.234486154316105e-06	4.234486154316105e-06	4.234486154316105e-06
7.944750389623853e-07	7.944750389623853e-07	7.944750389623853e-07
1.4394771230912077e-06	1.4394771230912077e-06	1.4394771230912077e-06
-2.968037118455746e-06	-2.968037118455746e-06	-2.968037118455746e-06
9.01975386317189e-07	9.01975386317189e-07	9.01975386317189e-07
9.01975386317189e-07	9.01975386317189e-07	9.01975386317189e-07
-1.7302808723084846e-07	-1.7302808723084846e-07	-1.7302808723084846e-07
-1.4630322554884934e-06	-1.4630322554884934e-06	-1.4630322554884934e-06
3.6969844175420867e-06	3.6969844175420867e-06	3.6969844175420867e-06
7.889497964379433e-06	7.889497964379433e-06	7.889497964379433e-06
3.5894840701872825e-06	3.5894840701872825e-06	3.5894840701872825e-06
6.7069941434765915e-06	6.7069941434765915e-06	6.7069941434765915e-06
5.094488933154536e-06	5.094488933154536e-06	5.094488933154536e-06
3.481983722832479e-06	3.481983722832479e-06	3.481983722832479e-06
6.3844931014121805e-06	6.3844931014121805e-06	6.3844931014121805e-06
2.2994799019296377e-06	2.2994799019296377e-06	2.2994799019296377e-06
-6.030294766500635e-07	-6.030294766500635e-07	-6.030294766500635e-07
1.009475733671993e-06	1.009475733671993e-06	1.009475733671993e-06
4.019485459606498e-06	4.019485459606498e-06	4.019485459606498e-06
5.309489627864143e-06	5.309489627864143e-06	5.309489627864143e-06
2.0844792072200305e-06	2.0844792072200305e-06	2.0844792072200305e-06
2.94448198605846e-06	2.94448198605846e-06	2.94448198605846e-06
1.2244764283816003e-06	1.2244764283816003e-06	1.2244764283816003e-06
1.6544778178008153e-06	1.6544778178008153e-06	1.6544778178008153e-06
-2.430535381681727e-06	-2.430535381681727e-06	-2.430535381681727e-06
5.794743442527778e-07	5.794743442527778e-07	5.794743442527778e-07
-1.4630322554884934e-06	-1.4630322554884934e-06	-1.4630322554884934e-06
3.481983722832479e-06	3.481983722832479e-06	3.481983722832479e-06
-5.0105437181970174e-06	-5.0105437181970174e-06	-5.0105437181970174e-06
-4.955291292952598e-07	-4.955291292952598e-07	-4.955291292952598e-07
-5.978046844390251e-06	-5.978046844390251e-06	-5.978046844390251e-06
-3.935540244648979e-06	-3.935540244648979e-06	-3.935540244648979e-06
-2.3230350343269237e-06	-2.3230350343269237e-06	-2.3230350343269237e-06
-7.805552749421915e-06	-7.805552749421915e-06	-7.805552749421915e-06
-9.09555691767956e-06	-9.09555691767956e-06	-9.09555691767956e-06
-3.7205395499393727e-06	-3.7205395499393727e-06	-3.7205395499393727e-06
-9.255305187144748e-07	-9.255305187144748e-07	-9.255305187144748e-07
-7.105298240048673e-07	-7.105298240048673e-07	-7.105298240048673e-07
-2.0005339922625122e-06	-2.0005339922625122e-06	-2.0005339922625122e-06
-3.7205395499393727e-06	-3.7205395499393727e-06	-3.7205395499393727e-06
-5.333044760261429e-06	-5.333044760261429e-06	-5.333044760261429e-06
1.9769788598652267e-06	1.9769788598652267e-06	1.9769788598652267e-06
-1.2480315607788858e-06	-1.2480315607788858e-06	-1.2480315607788858e-06
-1.8930336449077087e-06	-1.8930336449077087e-06	-1.8930336449077087e-06
1.1169760810267965e-06	1.1169760810267965e-06	1.1169760810267965e-06
-2.0005339922625122e-06	-2.0005339922625122e-06	-2.0005339922625122e-06
-1.8930336449077087e-06	-1.8930336449077087e-06	-1.8930336449077087e-06
-4.6880426761326065e-06	-4.6880426761326065e-06	-4.6880426761326065e-06
-1.2480315607788858e-06	-1.2480315607788858e-06	-1.2480315607788858e-06
3.481983722832479e-06	3.481983722832479e-06	3.481983722832479e-06
2.94448198605846e-06	2.94448198605846e-06	2.94448198605846e-06
7.78199761702463e-06	7.78199761702463e-06	7.78199761702463e-06
3.051982333413264e-06	3.051982333413264e-06	3.051982333413264e-06
7.351996227605414e-06	7.351996227605414e-06	7.351996227605414e-06
1.5469774704460115e-06	1.5469774704460115e-06	1.5469774704460115e-06
-3.7205395499393727e-06	-3.7205395499393727e-06	-3.7205395499393727e-06
3.3744833754776753e-06	3.3744833754776753e-06	3.3744833754776753e-06
6.814494490831396e-06	6.814494490831396e-06	6.814494490831396e-06
7.889497964379433e-06	7.889497964379433e-06	7.889497964379433e-06
1.761978165155619e-06	1.761978165155619e-06	1.761978165155619e-06
7.459496574960218e-06	7.459496574960218e-06	7.459496574960218e-06
5.794743442527778e-07	5.794743442527778e-07	5.794743442527778e-07
-4.473041981422999e-06	-4.473041981422999e-06	-4.473041981422999e-06
-6.623048928519074e-06	-6.623048928519074e-06	-6.623048928519074e-06
3.9119851122516935e-06	3.9119851122516935e-06	3.9119851122516935e-06
1.2244764283816003e-06	1.2244764283816003e-06	1.2244764283816003e-06
3.6969844175420867e-06	3.6969844175420867e-06	3.6969844175420867e-06
1.2244764283816003e-06	1.2244764283816003e-06	1.2244764283816003e-06
-2.3230350343269237e-06	-2.3230350343269237e-06	-2.3230350343269237e-06
1.4394771230912077e-06	1.4394771230912077e-06	1.4394771230912077e-06
5.524490322573751e-06	5.524490322573751e-06	5.524490322573751e-06
4.126985806961301e-06	4.126985806961301e-06	4.126985806961301e-06
1.2189511858571583e-05	1.2189511858571583e-05	1.2189511858571583e-05
6.869746916075815e-07	6.869746916075815e-07	6.869746916075815e-07
9.394502827346685e-06	9.394502827346685e-06	9.394502827346685e-06
1.1974511163861977e-05	1.1974511163861977e-05	1.1974511163861977e-05
1.3157014984764817e-05	1.3157014984764817e-05	1.3157014984764817e-05
2.035953825753667e-05	2.035953825753667e-05	2.035953825753667e-05
2.8369816387036567e-06	2.8369816387036567e-06	2.8369816387036567e-06
3.2669830281228715e-06	3.2669830281228715e-06	3.2669830281228715e-06
1.2834513942700407e-05	1.2834513942700407e-05	1.2834513942700407e-05
1.326451533211962e-05	1.326451533211962e-05	1.326451533211962e-05
4.66448754373532e-06	4.66448754373532e-06	4.66448754373532e-06
5.7394910172833585e-06	5.7394910172833585e-06	5.7394910172833585e-06
1.0254505606185116e-05	1.0254505606185116e-05	1.0254505606185116e-05
1.5629522973925303e-05	1.5629522973925303e-05	1.5629522973925303e-05
1.3587016374184032e-05	1.3587016374184032e-05	1.3587016374184032e-05
1.5629522973925303e-05	1.5629522973925303e-05	1.5629522973925303e-05
2.326204763611637e-05	2.326204763611637e-05	2.326204763611637e-05
1.691952714218295e-05	1.691952714218295e-05	1.691952714218295e-05
2.0789539646955886e-05	2.0789539646955886e-05	2.0789539646955886e-05
1.584452366863491e-05	1.584452366863491e-05	1.584452366863491e-05
5.20198928050934e-06	5.20198928050934e-06	5.20198928050934e-06
1.4769520195086873e-05	1.4769520195086873e-05	1.4769520195086873e-05
1.4017017763603246e-05	1.4017017763603246e-05	1.4017017763603246e-05
1.8694785125104227e-06	1.8694785125104227e-06	1.8694785125104227e-06
2.621980943994049e-06	2.621980943994049e-06	2.621980943994049e-06
7.996998311734238e-06	7.996998311734238e-06	7.996998311734238e-06
1.6489525752763734e-05	1.6489525752763734e-05	1.6489525752763734e-05
1.3694516721538836e-05	1.3694516721538836e-05	1.3694516721538836e-05
1.7457028878956967e-05	1.7457028878956967e-05	1.7457028878956967e-05
8.64200039586306e-06	8.64200039586306e-06	8.64200039586306e-06
-3.7205395499393727e-06	-3.7205395499393727e-06	-3.7205395499393727e-06
6.921994838186199e-06	6.921994838186199e-06	6.921994838186199e-06
1.5469774704460115e-06	1.5469774704460115e-06	1.5469774704460115e-06
4.986988585799732e-06	4.986988585799732e-06	4.986988585799732e-06
5.094488933154536e-06	5.094488933154536e-06	5.094488933154536e-06
6.491993448766985e-06	6.491993448766985e-06	6.491993448766985e-06
1.0792007342959134e-05	1.0792007342959134e-05	1.0792007342959134e-05
1.2942014290055209e-05	1.2942014290055209e-05	1.2942014290055209e-05
1.6597026100118537e-05	1.6597026100118537e-05	1.6597026100118537e-05
1.8317031657795395e-05	1.8317031657795395e-05	1.8317031657795395e-05
1.3909517416248444e-05	1.3909517416248444e-05	1.3909517416248444e-05
2.4229550762309604e-05	2.4229550762309604e-05	2.4229550762309604e-05
2.6057056667341268e-05	2.6057056667341268e-05	2.6057056667341268e-05
2.068203929960108e-05	2.068203929960108e-05	2.068203929960108e-05
2.4552051804374014e-05	2.4552051804374014e-05	2.4552051804374014e-05
1.874703304721461e-05	1.874703304721461e-05	1.874703304721461e-05
1.0899507690313938e-05	1.0899507690313938e-05	1.0899507690313938e-05
1.5737023321280107e-05	1.5737023321280107e-05	1.5737023321280107e-05
1.691952714218295e-05	1.691952714218295e-05	1.691952714218295e-05
7.136995532895807e-06	7.136995532895807e-06	7.136995532895807e-06
5.954491711992965e-06	5.954491711992965e-06	5.954491711992965e-06
2.5144805966392453e-06	2.5144805966392453e-06	2.5144805966392453e-06
1.1114508385023544e-05	1.1114508385023544e-05	1.1114508385023544e-05
1.9177034436633825e-05	1.9177034436633825e-05	1.9177034436633825e-05
5.416989975218947e-06	5.416989975218947e-06	5.416989975218947e-06
7.674497269669826e-06	7.674497269669826e-06	7.674497269669826e-06
5.20198928050934e-06	5.20198928050934e-06	5.20198928050934e-06
1.2512012900635995e-05	1.2512012900635995e-05	1.2512012900635995e-05
-8.180301713596711e-07	-8.180301713596711e-07	-8.180301713596711e-07
-2.6455360763913346e-06	-2.6455360763913346e-06	-2.6455360763913346e-06
-2.0005339922625122e-06	-2.0005339922625122e-06	-2.0005339922625122e-06
1.0147005258830312e-05	1.0147005258830312e-05	1.0147005258830312e-05
-1.7302808723084846e-07	-1.7302808723084846e-07	-1.7302808723084846e-07
6.276992754057377e-06	6.276992754057377e-06	6.276992754057377e-06
-1.7302808723084846e-07	-1.7302808723084846e-07	-1.7302808723084846e-07
1.175951046915237e-05	1.175951046915237e-05	1.175951046915237e-05
1.810203096308579e-05	1.810203096308579e-05	1.810203096308579e-05
9.932004564120704e-06	9.932004564120704e-06	9.932004564120704e-06
1.2189511858571583e-05	1.2189511858571583e-05	1.2189511858571583e-05
-8.180301713596711e-07	-8.180301713596711e-07	-8.180301713596711e-07
6.0619920593477695e-06	6.0619920593477695e-06	6.0619920593477695e-06
1.2189511858571583e-05	1.2189511858571583e-05	1.2189511858571583e-05
1.0899507690313938e-05	1.0899507690313938e-05	1.0899507690313938e-05
1.3479516026829229e-05	1.3479516026829229e-05	1.3479516026829229e-05
3.5894840701872825e-06	3.5894840701872825e-06	3.5894840701872825e-06
5.524490322573751e-06	5.524490322573751e-06	5.524490322573751e-06
5.094488933154536e-06	5.094488933154536e-06	5.094488933154536e-06
9.50200317470149e-06	9.50200317470149e-06	9.50200317470149e-06
2.8207063614437343e-05	2.8207063614437343e-05	2.8207063614437343e-05
5.846991364638162e-06	5.846991364638162e-06	5.846991364638162e-06
1.0792007342959134e-05	1.0792007342959134e-05	1.0792007342959134e-05
2.0252037910181866e-05	2.0252037910181866e-05	2.0252037910181866e-05
3.051982333413264e-06	3.051982333413264e-06	3.051982333413264e-06
3.4012082371596745e-05	3.4012082371596745e-05	3.4012082371596745e-05
1.5629522973925303e-05	1.5629522973925303e-05	1.5629522973925303e-05
1.8694785125104227e-06	1.8694785125104227e-06	1.8694785125104227e-06
6.169492406702573e-06	6.169492406702573e-06	6.169492406702573e-06
9.932004564120704e-06	9.932004564120704e-06	9.932004564120704e-06
2.5627055277922055e-05	2.5627055277922055e-05	2.5627055277922055e-05
7.351996227605414e-06	7.351996227605414e-06	7.351996227605414e-06
1.761978165155619e-06	1.761978165155619e-06	1.761978165155619e-06
4.197260747875905e-08	4.197260747875905e-08	4.197260747875905e-08
7.136995532895807e-06	7.136995532895807e-06	7.136995532895807e-06
1.068450699560433e-05	1.068450699560433e-05	1.068450699560433e-05
7.459496574960218e-06	7.459496574960218e-06	7.459496574960218e-06
4.7197399689797404e-07	4.7197399689797404e-07	4.7197399689797404e-07
-7.268051012647896e-06	-7.268051012647896e-06	-7.268051012647896e-06
-1.565307810632259e-05	-1.565307810632259e-05	-1.565307810632259e-05
4.197260747875905e-08	4.197260747875905e-08	4.197260747875905e-08
-1.0493061433292008e-05	-1.0493061433292008e-05	-1.0493061433292008e-05
-1.02780607385824e-05	-1.02780607385824e-05	-1.02780607385824e-05
-1.3288070464516907e-05	-1.3288070464516907e-05	-1.3288070464516907e-05
-1.0385561085937206e-05	-1.0385561085937206e-05	-1.0385561085937206e-05
-1.6083079495741805e-05	-1.6083079495741805e-05	-1.6083079495741805e-05
1.4394771230912077e-06	1.4394771230912077e-06	1.4394771230912077e-06
-9.310557612389169e-06	-9.310557612389169e-06	-9.310557612389169e-06
7.889497964379433e-06	7.889497964379433e-06	7.889497964379433e-06
-7.268051012647896e-06	-7.268051012647896e-06	-7.268051012647896e-06
2.5697330218836654e-07	2.5697330218836654e-07	2.5697330218836654e-07
1.4877020542441676e-05	1.4877020542441676e-05	1.4877020542441676e-05
1.0899507690313938e-05	1.0899507690313938e-05	1.0899507690313938e-05
3.616208931869282e-05	3.616208931869282e-05	3.616208931869282e-05
9.072001785282275e-06	9.072001785282275e-06	9.072001785282275e-06
1.4017017763603246e-05	1.4017017763603246e-05	1.4017017763603246e-05
7.459496574960218e-06	7.459496574960218e-06	7.459496574960218e-06
2.272454589934235e-05	2.272454589934235e-05	2.272454589934235e-05
2.2509545204632743e-05	2.2509545204632743e-05	2.2509545204632743e-05
2.5304554235857638e-05	2.5304554235857638e-05	2.5304554235857638e-05
4.8847130306559666e-05	4.8847130306559666e-05	4.8847130306559666e-05
3.444208376101596e-05	3.444208376101596e-05	3.444208376101596e-05
3.0357070561533417e-05	3.0357070561533417e-05	3.0357070561533417e-05
-3.8802878194045596e-07	-3.8802878194045596e-07	-3.8802878194045596e-07
2.4659552151728818e-05	2.4659552151728818e-05	2.4659552151728818e-05
2.5519554930567248e-05	2.5519554930567248e-05	2.5519554930567248e-05
2.3692049025535584e-05	2.3692049025535584e-05	2.3692049025535584e-05
2.2832046246697153e-05	2.2832046246697153e-05	2.2832046246697153e-05
4.1107105297013796e-05	4.1107105297013796e-05	4.1107105297013796e-05
5.0029634127462506e-05	5.0029634127462506e-05	5.0029634127462506e-05
5.626465427404112e-05	5.626465427404112e-05	5.626465427404112e-05
2.2832046246697153e-05	2.2832046246697153e-05	2.2832046246697153e-05
4.325711224410986e-05	4.325711224410986e-05	4.325711224410986e-05
4.9492132390688486e-05	4.9492132390688486e-05	4.9492132390688486e-05
4.0569603560239775e-05	4.0569603560239775e-05	4.0569603560239775e-05
3.0034569519469007e-05	3.0034569519469007e-05	3.0034569519469007e-05
1.3157014984764817e-05	1.3157014984764817e-05	1.3157014984764817e-05
2.1327041383729903e-05	2.1327041383729903e-05	2.1327041383729903e-05
2.261704555198755e-05	2.261704555198755e-05	2.261704555198755e-05
4.126985806961301e-06	4.126985806961301e-06	4.126985806961301e-06
2.100454034166549e-05	2.100454034166549e-05	2.100454034166549e-05
2.5842055972631658e-05	2.5842055972631658e-05	2.5842055972631658e-05
1.8639532699859808e-05	1.8639532699859808e-05	1.8639532699859808e-05
1.175951046915237e-05	1.175951046915237e-05	1.175951046915237e-05
2.8529564656501753e-05	2.8529564656501753e-05	2.8529564656501753e-05
2.6809559098824892e-05	2.6809559098824892e-05	2.6809559098824892e-05
1.4769520195086873e-05	1.4769520195086873e-05	1.4769520195086873e-05
5.0782136558946133e-05	5.0782136558946133e-05	5.0782136558946133e-05
1.1867010816507171e-05	1.1867010816507171e-05	1.1867010816507171e-05
1.5737023321280107e-05	1.5737023321280107e-05	1.5737023321280107e-05
2.6487058056760482e-05	2.6487058056760482e-05	2.6487058056760482e-05
2.2509545204632743e-05	2.2509545204632743e-05	2.2509545204632743e-05
1.702702748953775e-05	1.702702748953775e-05	1.702702748953775e-05
1.122200873237835e-05	1.122200873237835e-05	1.122200873237835e-05
2.729481291348853e-06	2.729481291348853e-06	2.729481291348853e-06
2.9497067782694987e-05	2.9497067782694987e-05	2.9497067782694987e-05
-6.085547191745055e-06	-6.085547191745055e-06	-6.085547191745055e-06
1.8854533394569415e-05	1.8854533394569415e-05	1.8854533394569415e-05
3.1594826807680677e-06	3.1594826807680677e-06	3.1594826807680677e-06
-7.698052402067111e-06	-7.698052402067111e-06	-7.698052402067111e-06
2.1972043467858723e-05	2.1972043467858723e-05	2.1972043467858723e-05
6.921994838186199e-06	6.921994838186199e-06	6.921994838186199e-06
2.809956326708254e-05	2.809956326708254e-05	2.809956326708254e-05
1.0792007342959134e-05	1.0792007342959134e-05	1.0792007342959134e-05
3.6269589666047627e-05	3.6269589666047627e-05	3.6269589666047627e-05
3.2399577161274685e-05	3.2399577161274685e-05	3.2399577161274685e-05
4.449486849025713e-06	4.449486849025713e-06	4.449486849025713e-06
1.1652010121797565e-05	1.1652010121797565e-05	1.1652010121797565e-05
2.4874552846438424e-05	2.4874552846438424e-05	2.4874552846438424e-05
2.3692049025535584e-05	2.3692049025535584e-05	2.3692049025535584e-05
3.5839588276628406e-05	3.5839588276628406e-05	3.5839588276628406e-05
4.347211293881948e-05	4.347211293881948e-05	4.347211293881948e-05
4.863212961185005e-05	4.863212961185005e-05	4.863212961185005e-05
6.217717337855533e-05	6.217717337855533e-05	6.217717337855533e-05
4.0032101823465755e-05	4.0032101823465755e-05	4.0032101823465755e-05
2.3692049025535584e-05	2.3692049025535584e-05	2.3692049025535584e-05
2.4014550067599994e-05	2.4014550067599994e-05	2.4014550067599994e-05
1.788703026837618e-05	1.788703026837618e-05	1.788703026837618e-05
6.814494490831396e-06	6.814494490831396e-06	6.814494490831396e-06
-6.838049623228681e-06	-6.838049623228681e-06	-6.838049623228681e-06
1.810203096308579e-05	1.810203096308579e-05	1.810203096308579e-05
